Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	48068195	13.788397	65.16637826878876
chr22	48068772	14.550311000000002	65.17433417385776
chr22	48069070	14.550311	65.17867016653575
chr22	48070296	14.550311	65.19650884782175
chr22	48071131	7.252798000000001	65.20865835750675
chr22	48071352	2.686797	65.21026122586476
chr22	48071753	2.541806	65.21133863146176
chr22	48072007	2.526062	65.21198425018575
chr22	48073089	2.00808	65.21471744926976
chr22	48073234	1.383411	65.21500862086975
chr22	48074961	1.280862	65.21739777166675
chr22	48075056	1.281915	65.21751945355675
chr22	48075535	1.055039	65.21813349084175
chr22	48075892	1.025789	65.21851013976475
chr22	48076384	1.030943	65.21901482795275
chr22	48076882	1.036758	65.21952823756675
chr22	48077034	1.042323	65.21968582478274
chr22	48077112	1.051305	65.21976712597674
chr22	48077422	1.056554	65.22009303052674
chr22	48077455	1.06228	65.22012789680873
chr22	48077483	1.065746	65.22015764064874
chr22	48077595	1.071694	65.22027700420074
chr22	48078001	1.004774	65.22071211196474
chr22	48078358	0.890707	65.22107081628275
chr22	48078424	0.895448	65.22112960294474
chr22	48078471	0.706484	65.22117168900074
chr22	48080227	0.909694	65.22241227490474
chr22	48080474	1.772296	65.22263696932274
chr22	48081069	2.106852	65.22369148544274
chr22	48081096	2.322536	65.22374837044674
chr22	48081267	2.344923	65.22414552410274
chr22	48081307	2.341608	65.22423932102274
chr22	48081521	2.358276	65.22474042513474
chr22	48081538	2.369814	65.22478051582674
chr22	48081889	1.984571	65.22561232054073
chr22	48081964	1.259716	65.22576116336573
chr22	48082112	0.805705	65.22594760133373
chr22	48082341	0.8020709999999999	65.22613210777872
chr22	48082524	0.80164	65.22627888677172
chr22	48082573	0.801158	65.22631816713172
chr22	48082612	0.801666	65.22634941229373
chr22	48082728	0.801759	65.22644240554973
chr22	48082969	0.8019120000000001	65.22663562946873
chr22	48083349	0.814795	65.22694035602873
chr22	48083472	7.94679	65.22704057581373
chr22	48083568	16.846265	65.22780346765373
chr22	48083813	28.515167	65.23193080257873
chr22	48083914	28.515167	65.23481083444572
chr22	48084435	28.515167	65.24966723645272
chr22	48084819	28.515167	65.26061706058073
chr22	48085648	31.508303	65.28425613402372
chr22	48087568	31.408379	65.34475207578372
chr22	48088716	4.250202	65.38080889487571
chr22	48093254	0.593003	65.4000963115517
chr22	48094482	0.6185949999999999	65.40082451923571
chr22	48095343	0.805864	65.40135712953071
chr22	48096307	1.85455	65.4021339824267
chr22	48096728	1.294393	65.40291474797671
chr22	48096846	1.119963	65.40306748635071
chr22	48096896	1.00342	65.40312348450071
chr22	48097010	0.933807	65.40323787438071
chr22	48097841	0.930871	65.4040138679977
chr22	48097946	0.926903	65.4041116094527
chr22	48098105	0.925551	65.40425898702969
chr22	48098544	0.926622	65.40466530391869
chr22	48098708	0.942396	65.4048172699267
chr22	48098897	1.284955	65.4049953827707
chr22	48098941	1.919268	65.4050519207907
chr22	48099111	2.891891	65.4053781963507
chr22	48100115	7.478081	65.4082816549147
chr22	48100359	7.496205	65.4101063066787
chr22	48100799	6.578303	65.4134046368787
chr22	48100886	0.8508240000000001	65.4139769492397
chr22	48101614	0.823577	65.41459634911169
chr22	48101837	0.7573990000000002	65.41478000678269
chr22	48101940	0.742313	65.4148580188797
chr22	48103863	2.229908	65.4162854867787
chr22	48104129	4.313159	65.4168786423067
chr22	48104570	4.45056	65.41878074542569
chr22	48104662	5.847923	65.41919019694569
chr22	48104712	17.464999	65.4194825930957
chr22	48105541	17.465844	65.43396107726669
chr22	48105867	17.46248	65.43965494241068
chr22	48105877	17.458844	65.43982956721068
chr22	48106161	4.434246	65.44478787890668
chr22	48107700	1.661975	65.45161218350069
chr22	48107736	0.28992	65.45167201460069
chr22	48108160	0.28026	65.45179494068068
chr22	48113241	0.281566	65.45321894174069
chr22	48113275	0.281929	65.45322851498469
chr22	48113376	0.283076	65.45325698981368
chr22	48114379	0.294733	65.45354091504169
chr22	48115156	0.336	65.45376992258268
chr22	48115558	0.4362399999999999	65.45390499458269
chr22	48116035	0.4840380000000001	65.45411308106269
chr22	48116119	0.520697	65.45415374025468
chr22	48116467	0.538951	65.45433494281069
chr22	48118479	0.473541	65.45541931222269
chr22	48118760	0.380968	65.45555237724369
chr22	48118826	0.285845	65.45557752113169
chr22	48119002	0.286777	65.4556278298517
chr22	48119783	0.286836	65.4558518026887
chr22	48119901	0.287407	65.4558856493367
chr22	48119987	0.287415	65.4559103663387
chr22	48120878	0.288866	65.4561664531037
chr22	48122706	0.319133	65.4566945001517
chr22	48123354	0.535364	65.4569012983357
chr22	48123977	0.559771	65.4572348301077
chr22	48125352	0.269332	65.45800451523269
chr22	48126766	0.265597	65.45838535068069
chr22	48129089	0.4805900000000001	65.45900233251169
chr22	48133582	0.546057	65.46116162338168
chr22	48133729	0.647683	65.46124189376069
chr22	48133892	0.792098	65.46134746608969
chr22	48134257	0.792362	65.4616365818597
chr22	48134307	1.07316	65.4616761999597
chr22	48134394	1.13943	65.4617695648797
chr22	48134953	1.145055	65.4624065062497
chr22	48135025	1.157783	65.4624889502097
chr22	48135036	1.173458	65.4625016858227
chr22	48135356	1.339062	65.4628771923827
chr22	48135399	1.552874	65.46293477204871
chr22	48137829	2.934452	65.46670825586871
chr22	48137921	3.076109	65.4669782254527
chr22	48138523	2.993174	65.46883004307071
chr22	48138829	2.993164	65.4697459543147
chr22	48138874	1.365846	65.4698806466947
chr22	48138937	1.266788	65.4699666949927
chr22	48139700	1.264919	65.47093325423671
chr22	48139944	1.237737	65.47124189447271
chr22	48140436	1.235294	65.47185086107672
chr22	48140657	1.231257	65.47212386105072
chr22	48140856	1.226297	65.47236888119372
chr22	48141512	1.2277	65.47317333202572
chr22	48141677	1.229228	65.47337590252572
chr22	48141946	1.231509	65.47370656485772
chr22	48141958	1.234151	65.47372134296572
chr22	48142555	1.237773	65.47445813111271
chr22	48142594	1.240165	65.47450640425971
chr22	48142624	1.243002	65.47454360920972
chr22	48142946	1.247435	65.47494385585372
chr22	48143237	1.300212	65.47530685943872
chr22	48143600	1.253256	65.47577883639472
chr22	48144328	1.342889	65.47669120676272
chr22	48144883	1.431238	65.47743651015772
chr22	48144934	1.454733	65.47750950329572
chr22	48144978	1.465751	65.47757351154772
chr22	48145092	1.458316	65.47774060716172
chr22	48145504	12.341377	65.47834143335372
chr22	48147749	41.163303	65.50604782471872
chr22	48150468	1.245304	65.61797084557573
chr22	48152568	1.245948	65.62058598397573
chr22	48152917	1.2655790000000002	65.62102081982773
chr22	48153039	1.275295	65.62117522046573
chr22	48153216	1.309226	65.62140094768073
chr22	48153775	1.51336	65.62213280501473
chr22	48153829	1.700307	65.62221452645473
chr22	48154140	1.729007	65.62274332193172
chr22	48156172	1.7397440000000002	65.62625666415572
chr22	48156346	1.297151	65.62655937961172
chr22	48156647	0.858058	65.62694982206273
chr22	48158438	0.809872	65.62848660394073
chr22	48161213	0.289021	65.63073399874072
chr22	48164294	0.283287	65.63162447244173
chr22	48165576	0.279183	65.63198764637573
chr22	48166772	0.279095	65.63232154924373
chr22	48167363	0.27924	65.63248649438873
chr22	48167522	2.025759	65.63253089354873
chr22	48167846	0.212262	65.63318723946473
chr22	48167982	0.214375	65.63321610709673
chr22	48168005	0.217954	65.63322103772173
chr22	48168646	0.2088089999999999	65.63336074623572
chr22	48169900	0.11815	65.63362259272172
chr22	48170111	0.0256041387096774	65.63364752237172
chr22	48171351	0.024169	65.63367927150372
chr22	48171654	0.024149	65.63368659471072
chr22	48172374	0.131801	65.63370398199072
chr22	48172442	0.3957340254652301	65.63371294445872
chr22	48173463	0.396126	65.63411698889873
chr22	48173577	0.091107	65.63416214726273
chr22	48173792	0.056534	65.63418173526773
chr22	48173829	0.032263	65.63418382702574
chr22	48173853	0.0131659999999999	65.63418460133774
chr22	48174048	0.010957	65.63418716870774
chr22	48175444	0.0109519999999999	65.63420246467975
chr22	48175636	0.010952	65.63420456746374
chr22	48178684	0.011923	65.63423794915974
chr22	48178953	0.011923	65.63424115644673
chr22	48178981	0.011923	65.63424149029073
chr22	48178982	0.011945	65.63424150221374
chr22	48179424	0.078919	65.63424678190374
chr22	48179969	3.811165	65.63428979275874
chr22	48180165	0.8497309999999999	65.63503678109873
chr22	48180916	0.876228	65.63567492907973
chr22	48181087	1.685397	65.63582476406772
chr22	48181160	11.661528	65.63594779804872
chr22	48181730	11.661528	65.64259486900872
chr22	48181817	11.65549	65.64360942194472
chr22	48181842	5.762292	65.64390080919472
chr22	48181880	5.735326	65.64411977629072
chr22	48182247	5.358388	65.64622464093273
chr22	48182925	5.229926	65.64985762799672
chr22	48182961	2.625876	65.65004590533272
chr22	48183154	2.157811	65.65055269940072
chr22	48183161	1.718756	65.65056780407772
chr22	48183261	1.109614	65.65073967967773
chr22	48183506	1.15692	65.65101153510773
chr22	48184581	1.147019	65.65225522410773
chr22	48185222	1.146742	65.65299046328673
chr22	48185244	0.701173	65.65301569161073
chr22	48185754	0.554697	65.65337328984073
chr22	48187574	0.552076	65.65438283838073
chr22	48188800	0.55008	65.65505968355673
chr22	48189002	0.547311	65.65517079971673
chr22	48189107	0.54469	65.65522826737173
chr22	48191993	1.8608610000000003	65.65680024271172
chr22	48192148	2.396569	65.65708867616672
chr22	48192677	2.5856320000000004	65.65835646116773
chr22	48193525	7.285564	65.66054907710372
chr22	48194278	9.778794	65.66603510679572
chr22	48195117	21.874378	65.67423951496171
chr22	48195205	22.070036	65.6761644602257
chr22	48195433	22.070811000000003	65.68119642843371
chr22	48195529	22.070811	65.68331522628971
chr22	48195632	22.069603	65.6855885198227
chr22	48196573	0.803048	65.7063560162457
chr22	48196716	0.715054	65.7064708521097
chr22	48197225	0.710869	65.70683481459571
chr22	48198497	0.700104	65.70773903996371
chr22	48199747	0.674783	65.70861416996371
chr22	48200972	0.675149	65.7094407791387
chr22	48201642	0.41215	65.7098931289687
chr22	48202457	0.400074	65.7102290312187
chr22	48203040	0.396151	65.71046227436071
chr22	48203219	0.438345	65.7105331853897
chr22	48203253	0.490075	65.71054808911971
chr22	48204448	0.52182	65.71113372874471
chr22	48204475	0.571916	65.71114781788471
chr22	48204550	0.576166	65.7111907115847
chr22	48204555	0.889719	65.7111935924147
chr22	48204631	1.383866	65.7112612110587
chr22	48204640	1.951047	65.7112736658527
chr22	48204653	2.35226	65.7112990294637
chr22	48204957	0.836382	65.71201411650371
chr22	48205147	0.616624	65.71217302908371
chr22	48205189	0.475066	65.71219892729171
chr22	48205406	0.471396	65.7123020166137
chr22	48205534	0.453107	65.7123623553017
chr22	48205874	0.376168	65.7125164116817
chr22	48207483	0.373084	65.71312166599371
chr22	48207612	0.377154	65.7131697938297
chr22	48207690	0.394838	65.71319921184171
chr22	48208157	0.394	65.71338360118772
chr22	48208794	0.893369	65.71363457918771
chr22	48208807	0.941572	65.71364619298471
chr22	48208825	1.89854	65.7136631412807
chr22	48209066	0.84054	65.71412068942071
chr22	48209360	0.837241	65.71436780818071
chr22	48209444	0.828978	65.71443813642472
chr22	48209552	0.824364	65.71452766604872
chr22	48210461	0.764089	65.71527701292473
chr22	48210499	0.623518	65.71530604830673
chr22	48211202	0.17599	65.71574438146072
chr22	48211454	0.129693	65.71578873094073
chr22	48211652	0.129231	65.71581441015474
chr22	48211762	0.12857	65.71582862556474
chr22	48212107	0.122538	65.71587298221473
chr22	48212256	0.121392	65.71589124037673
chr22	48212564	0.131035	65.71592862911274
chr22	48213129	0.172502	65.71600266388774
chr22	48213630	0.230047	65.71608908738973
chr22	48213673	0.305094	65.71609897941073
chr22	48213882	0.452665	65.71616274405673
chr22	48214031	0.878086	65.71623019114173
chr22	48214626	0.8780859999999999	65.71675265231173
chr22	48215224	0.597074	65.71727774773973
chr22	48215276	0.408085	65.71730879558773
chr22	48215416	0.386468	65.71736592748772
chr22	48215934	0.386115	65.71756611791172
chr22	48216044	0.385212	65.71760859056171
chr22	48216271	0.382087	65.71769603368571
chr22	48217001	0.368482	65.71797495719571
chr22	48217310	0.515029	65.71808881813371
chr22	48218387	0.533388	65.71864350436671
chr22	48219142	0.515146	65.71904621230671
chr22	48219230	0.448196	65.71909154515471
chr22	48219248	0.656817	65.71909961268271
chr22	48219909	0.538838	65.71953376871971
chr22	48220029	0.537166	65.71959842927971
chr22	48220114	0.195482	65.71964408838971
chr22	48220367	0.179257	65.71969354533572
chr22	48220414	0.172096	65.71970197041472
chr22	48220475	0.17827	65.71971246827071
chr22	48220522	0.176203	65.71972084696071
chr22	48221710	0.17698	65.7199301761247
chr22	48221836	0.176983	65.7199524756047
chr22	48221889	0.176983	65.7199618557037
chr22	48221918	0.176983	65.7199669882107
chr22	48221949	0.176983	65.7199724746837
chr22	48222347	0.176572	65.7200429139177
chr22	48222647	0.176572	65.7200958855177
chr22	48222886	0.176572	65.72013808622569
chr22	48222974	0.1765719999999999	65.72015362456169
chr22	48223033	0.176571	65.72016404230969
chr22	48223072	0.176575	65.7201709285787
chr22	48223522	0.176691	65.72025038732869
chr22	48223649	0.176939	65.7202728270857
chr22	48223714	0.183991	65.7202843281207
chr22	48223730	0.201303	65.7202872719767
chr22	48223807	0.483387	65.7203027723077
chr22	48223855	1.617827	65.7203259748837
chr22	48224058	1.617827	65.7206543937647
chr22	48224161	0.198943	65.72082102994571
chr22	48224680	0.193731	65.72092428136271
chr22	48224775	0.192075	65.72094268580771
chr22	48224827	0.189395	65.72095267370771
chr22	48224918	0.189396	65.72096990865272
chr22	48224972	0.286055	65.72098013603672
chr22	48225036	0.285878	65.72099844355671
chr22	48225050	0.285848	65.72100244584871
chr22	48225090	0.285848	65.7210138797687
chr22	48225130	0.285853	65.7210253136887
chr22	48225635	0.285902	65.7211696694537
chr22	48225779	0.286063	65.7212108393417
chr22	48225910	0.772962	65.7212483135947
chr22	48226031	4.527263	65.7213418419967
chr22	48226839	6.486545	65.72499987050071
chr22	48227076	6.479201	65.7265371816657
chr22	48227172	6.478903999999999	65.7271591849617
chr22	48227664	3.988336	65.73034680572971
chr22	48227936	3.988314	65.73143163312172
chr22	48228037	3.987967	65.73183445283571
chr22	48228180	3.640122	65.73240473211672
chr22	48228260	3.577907	65.73269594187671
chr22	48228997	0.7699859999999998	65.73533285933571
chr22	48229090	0.605014	65.7354044680337
chr22	48229116	0.632533	65.7354201983977
chr22	48229150	0.6838050000000001	65.7354417045197
chr22	48229361	1.089213	65.7355859873747
chr22	48229428	1.454199	65.73565896464571
chr22	48229917	1.22678	65.73637006795671
chr22	48229950	0.949122	65.73641055169671
chr22	48230207	0.796748	65.7366544760507
chr22	48230438	0.7154340000000001	65.7368385248387
chr22	48232093	0.71556	65.7380225681087
chr22	48232670	0.71681	65.7384354462287
chr22	48234327	0.71691	65.73962320039871
chr22	48234372	0.71689	65.7396554613487
chr22	48234936	0.779168	65.74005978730871
chr22	48235872	0.786385	65.74078908855671
chr22	48235895	0.819883	65.7408071754117
chr22	48236506	1.416477	65.7413081239247
chr22	48237405	2.609533	65.74258153674769
chr22	48237421	3.509468	65.7426232892757
chr22	48237450	4.798877	65.7427250638477
chr22	48237817	4.799079	65.7444862517067
chr22	48238411	2.495223	65.7473369046327
chr22	48239149	0.717163	65.7491783792067
chr22	48239633	0.70992	65.74952548609869
chr22	48240706	0.710605	65.75028723025869
chr22	48241000	0.71092	65.75049614812869
chr22	48241244	0.711527	65.75066961260869
chr22	48241507	0.7123859999999999	65.75085674420968
chr22	48243251	0.718801	65.75209914539369
chr22	48243659	0.732166	65.75239241620169
chr22	48244181	0.731623	65.75277460685369
chr22	48245655	0.732169	65.75385301915568
chr22	48246661	0.732453	65.75458958116968
chr22	48249074	1.03255	65.75635699025868
chr22	48249210	1.08699	65.75649741705868
chr22	48250442	8.761861	65.75783658873868
chr22	48250476	14.060917	65.75813449201269
chr22	48250665	18.116614	65.76079200532568
chr22	48253637	18.086707	65.81463458213368
chr22	48254018	18.053316	65.82152561750068
chr22	48255229	32.175429	65.84338818317669
chr22	48256115	43.200293	65.87189561327068
chr22	48256159	43.316701	65.87379642616268
chr22	48256185	43.38529	65.87492266038869
chr22	48256372	43.38529	65.8830357096187
chr22	48256633	43.38529	65.8943592703087
chr22	48256899	43.38529	65.9058997574487
chr22	48257164	43.38529	65.91739685929869
chr22	48257394	43.38529	65.92737547599869
chr22	48257458	43.38528999999999	65.93015213455868
chr22	48257510	43.38529	65.93240816963868
chr22	48257771	43.38529	65.94373173032868
chr22	48257967	43.368766	65.95223524716867
chr22	48258311	18.282583	65.96715410267268
chr22	48259138	2.912773	65.98227379881368
chr22	48260080	2.973557	65.98501763097968
chr22	48263453	3.116312	65.99504743874068
chr22	48263795	3.141985	65.99611321744469
chr22	48264068	3.150418	65.99697097934968
chr22	48264718	3.162944	65.99901875104969
chr22	48266525	3.162944	66.00473419085769
chr22	48266726	4.028393	66.00536994260169
chr22	48267060	4.068026	66.00671542586369
chr22	48267847	4.052864	66.00991696232569
chr22	48268753	2.945031	66.0135888571097
chr22	48269342	1.880048	66.01532348036869
chr22	48269749	1.017734	66.0160886599047
chr22	48270474	0.851789	66.0168265170547
chr22	48270638	0.769536	66.01696621045069
chr22	48270683	0.755237	66.01700083957068
chr22	48270722	0.704262	66.01703029381369
chr22	48271349	0.702162	66.01747186608769
chr22	48271661	0.702431	66.0176909406317
chr22	48272222	0.704773	66.0180850044227
chr22	48272769	0.706525	66.0184705152537
chr22	48272948	0.708327	66.01859698322869
chr22	48273246	0.707121	66.01880806467469
chr22	48273864	0.706678	66.0192450654527
chr22	48274700	0.706107	66.0198358482607
chr22	48274903	0.706217	66.0199791879817
chr22	48274998	0.706229	66.02004627859671
chr22	48275290	0.7065200000000001	66.02025249746471
chr22	48276164	0.707686	66.02086999594471
chr22	48276328	0.708628	66.0209860564487
chr22	48276490	0.709465	66.02110085418471
chr22	48277142	0.709552	66.0215634253647
chr22	48277386	0.709499	66.0217365560527
chr22	48278798	0.990105	66.0227383686407
chr22	48278924	1.403042	66.0228631218707
chr22	48278964	2.026368	66.0229192435507
chr22	48279055	3.586331	66.02310364303871
chr22	48279116	5.722858	66.0233224092297
chr22	48280341	5.713404	66.03033291027971
chr22	48281417	3.890306	66.03648053298372
chr22	48281449	2.192549	66.03660502277572
chr22	48285958	5.397485	66.04649122621672
chr22	48286828	7.659421999999999	66.05118703816672
chr22	48288100	9.195408	66.06092982295071
chr22	48288289	10.28951	66.0626677550627
chr22	48288475	11.09683	66.0645816039227
chr22	48291109	9.239677	66.0938106541427
chr22	48291149	2.953122	66.0941802412227
chr22	48291264	2.132049	66.0945198502527
chr22	48292024	2.131375	66.0961402074927
chr22	48292071	1.785047	66.0962403821177
chr22	48292312	1.180209	66.0966705784447
chr22	48292691	1.065325	66.0971178776557
chr22	48292822	0.988461	66.0972574352307
chr22	48294399	1.074472	66.0988162382277
chr22	48294413	4.084584	66.0988312808357
chr22	48294636	4.623276	66.0997421430677
chr22	48294968	4.625147	66.1012770706997
chr22	48295195	5.586578	66.10232697906869
chr22	48295253	6.764924	66.10265100059269
chr22	48295341	6.771171	66.10324631390469
chr22	48295903	7.559023	66.1070517120067
chr22	48296756	9.400612	66.11349955862569
chr22	48296844	10.237518	66.11432681248169
chr22	48297923	10.226686000000004	66.1253730944037
chr22	48297985	10.236145	66.1260071489357
chr22	48299054	10.223213	66.1369495879407
chr22	48300829	10.223213	66.15509579101571
chr22	48300885	16.622363	66.15566829094371
chr22	48301445	18.546756	66.1649768142237
chr22	48303797	18.547698	66.2085987843357
chr22	48304411	18.547698	66.2199870709077
chr22	48304425	18.651239	66.2202467386797
chr22	48305211	18.670793	66.2349066125337
chr22	48308062	8.886706	66.28813704337671
chr22	48309431	6.029525	66.30030294389071
chr22	48309479	1.317872	66.30059236109071
chr22	48310343	1.318535	66.30173100249871
chr22	48310704	1.31852	66.30220699363372
chr22	48310762	1.317324	66.30228346779371
chr22	48310830	1.31628	66.30237304582572
chr22	48311393	1.316726	66.30311411146572
chr22	48311488	0.802583	66.30323920043571
chr22	48311615	0.63147	66.30334112847672
chr22	48311783	0.603126	66.30344721543672
chr22	48312247	0.597723	66.30372706590072
chr22	48312561	0.7571559999999999	66.30391475092271
chr22	48312674	1.214198	66.30400030955072
chr22	48312844	2.12791	66.30420672321071
chr22	48313142	2.843913	66.30484084039071
chr22	48313309	2.65513	66.30531577386171
chr22	48313376	2.181979	66.30549366757171
chr22	48313394	1.375381	66.30553294319371
chr22	48313754	1.127544	66.30602808035371
chr22	48314345	1.116197	66.3066944588577
chr22	48314479	1.115523	66.3068440292557
chr22	48314507	1.115688	66.3068752638997
chr22	48314668	1.117424	66.3070548896677
chr22	48315247	1.632852	66.3077018781637
chr22	48315439	1.995937	66.3080153857477
chr22	48315484	2.18917	66.3081052029127
chr22	48315579	2.717577	66.3083131740627
chr22	48315804	2.71465	66.30892462888771
chr22	48316115	2.517176	66.30976888503771
chr22	48316239	4.346561	66.31008101486171
chr22	48316792	4.612762	66.31248466309471
chr22	48317150	7.028353	66.31413603189071
chr22	48317415	22.034926	66.31599854543572
chr22	48317739	22.075975	66.32313786145971
chr22	48318067	22.075229	66.33037878125971
chr22	48318300	22.025797	66.3355223096167
chr22	48319583	14.858905	66.3637814071677
chr22	48320051	4.124524	66.3707353747077
chr22	48320123	2.10502	66.3710323404357
chr22	48320639	1.70724	66.3721185307557
chr22	48321214	1.971722	66.3731001937557
chr22	48321289	2.210433	66.37324807290571
chr22	48321893	2.212073	66.37458317443772
chr22	48321979	2.247619	66.37477341271571
chr22	48322323	2.285342	66.3755465936517
chr22	48322884	2.305325	66.3768286705137
chr22	48323016	2.312885	66.37713297341371
chr22	48323310	2.316283	66.37781296160371
chr22	48323568	2.334647	66.3784105626177
chr22	48323639	2.3551120000000005	66.37857632255471
chr22	48323646	2.394365	66.37859280833871
chr22	48323758	2.5200560000000003	66.37886097721871
chr22	48324188	9.833305	66.3799446012987
chr22	48324380	14.760144	66.3818325958587
chr22	48324480	17.047049	66.3833086102587
chr22	48324577	17.780839	66.38496217401169
chr22	48324774	17.781092	66.38846499929468
chr22	48325515	17.77885	66.40164078846668
chr22	48325773	16.308069	66.40622773176668
chr22	48326571	0.869649	66.41924157082867
chr22	48327565	0.856617	66.42010600193467
chr22	48327681	0.856752	66.42020536950668
chr22	48327956	0.8568379999999999	66.42044097630668
chr22	48328067	0.852907	66.42053608532468
chr22	48328081	0.851317	66.42054802602269
chr22	48328650	0.85704	66.42103242539568
chr22	48328717	0.856623	66.42108984707568
chr22	48328835	0.865907	66.42119092858968
chr22	48328849	0.876794	66.42120305128768
chr22	48329302	0.874327	66.42160023896967
chr22	48329432	0.870477	66.42171390147968
chr22	48329723	0.863006	66.42196721028668
chr22	48330309	3.768694	66.42247293180269
chr22	48330343	6.613066	66.42260106739869
chr22	48330705	4.908144	66.42499499729068
chr22	48330824	4.778202	66.42557906642668
chr22	48330886	4.742373	66.42587531495067
chr22	48331184	4.484569	66.42728854210468
chr22	48331447	4.317498	66.42846798375167
chr22	48331862	2.87706	66.43025974542168
chr22	48331946	2.214002	66.43050141846167
chr22	48332884	1.6444960000000002	66.43257815233767
chr22	48333257	1.996239	66.43319154934566
chr22	48333376	2.016063	66.43342910178667
chr22	48334194	1.996279	66.43507824132067
chr22	48335101	1.909451	66.43688886637366
chr22	48338349	1.912122	66.44309076322166
chr22	48340834	1.91185	66.44784238639166
chr22	48342651	25.277659	66.45131621784165
chr22	48343830	46.588115	66.48111857780265
chr22	48345771	46.58811500000001	66.57154610901765
chr22	48345986	46.588115	66.58156255374264
chr22	48346191	46.58811500000001	66.59111311731765
chr22	48346285	46.588115	66.59549240012765
chr22	48346844	12.033689	66.62153515641265
chr22	48347437	7.899997	66.62867113398964
chr22	48347518	3.182576	66.62931103374665
chr22	48348369	3.181548	66.63201940592265
chr22	48348598	3.1254400000000007	66.63274798041465
chr22	48348705	3.0888940000000003	66.63308240249465
chr22	48349488	3.034396	66.63550100649665
chr22	48349863	5.935491	66.63663890499666
chr22	48349931	9.902381000000002	66.63704251838466
chr22	48349989	49.019379	66.63761685648267
chr22	48351698	49.019379	66.72139097519367
chr22	48352107	48.437321	66.74143990120467
chr22	48352578	7.851783	66.76425387939567
chr22	48352679	6.201267	66.76504690947867
chr22	48353100	1.402951	66.76765764288567
chr22	48353223	1.386908	66.76783020585867
chr22	48353320	1.3774459999999995	66.76796473593467
chr22	48353508	1.391877	66.76822369578267
chr22	48353612	1.396918	66.76836845099066
chr22	48353851	1.4023890000000003	66.76870231439267
chr22	48354244	1.402669	66.76925345326967
chr22	48354633	1.413271	66.76979909151066
chr22	48354863	1.416234	66.77012414384066
chr22	48355516	3.500508	66.77104894464266
chr22	48355973	3.502371000000001	66.77264867679865
chr22	48356061	3.502098	66.77295688544665
chr22	48356195	3.494113	66.77342616657864
chr22	48356899	2.837437	66.77588602213065
chr22	48356935	2.224707	66.77598816986264
chr22	48356945	1.762171	66.77601041693265
chr22	48356978	1.571543	66.77606856857565
chr22	48357117	2.386263	66.77628701305265
chr22	48357222	4.810737	66.77653757066766
chr22	48357351	7.920578000000001	66.77715815574065
chr22	48357762	7.932293	66.78041351329865
chr22	48357773	7.951732	66.78050076852165
chr22	48357839	7.989539	66.78102558283365
chr22	48357984	15.76697	66.78218406598864
chr22	48358084	15.964157	66.78376076298865
chr22	48358144	15.969239999999996	66.78471861240865
chr22	48358211	15.963504	66.78578855148865
chr22	48358222	15.963504000000002	66.78596415003265
chr22	48358255	15.044775	66.78649094566465
chr22	48358281	11.968534000000002	66.78688210981466
chr22	48358494	11.339153	66.78943140755665
chr22	48358572	10.279536	66.79031586149065
chr22	48358687	7.613438000000001	66.79149800813066
chr22	48358926	1.690287	66.79331761981265
chr22	48360055	1.688912	66.79522595383565
chr22	48360268	1.689354	66.79558569209165
chr22	48360333	1.69033	66.79569550010164
chr22	48361764	1.690193	66.79811436233165
chr22	48363117	1.689968	66.80040119346064
chr22	48363416	1.689771	66.80090649389264
chr22	48364003	1.689771	66.80189838946964
chr22	48365950	1.690032	66.80518837360664
chr22	48368422	1.704748	66.80936613271064
chr22	48369095	1.892181	66.81051342811463
chr22	48369199	2.134083	66.81071021493864
chr22	48369430	2.24788	66.81120318811163
chr22	48369769	2.326142	66.81196521943163
chr22	48370088	2.328066	66.81270725872963
chr22	48370213	2.332319	66.81299826697963
chr22	48370238	2.336009	66.81305657495463
chr22	48370360	2.341207	66.81334156805264
chr22	48370557	2.347352	66.81380278583164
chr22	48370669	2.350962	66.81406568925564
chr22	48370799	2.361973	66.81437131431564
chr22	48370979	2.385334	66.81479646945563
chr22	48371012	2.415366	66.81487518547763
chr22	48371099	2.410221	66.81508532231963
chr22	48371374	4.147827	66.81574813309463
chr22	48371377	6.316496	66.81576057657563
chr22	48371876	6.318493	66.81891250807962
chr22	48371896	7.157968	66.81903887793962
chr22	48372256	7.100112	66.82161574641962
chr22	48372352	5.432501	66.82229735717162
chr22	48372384	2.894834	66.82247119720363
chr22	48372619	0.581967	66.82315148319363
chr22	48373701	0.580336	66.82378117148762
chr22	48373816	0.546259	66.82384791012763
chr22	48374510	0.544346	66.82422701387362
chr22	48374606	0.539521	66.82427927108962
chr22	48374938	0.534472	66.82445839206163
chr22	48375044	0.529744	66.82451504609362
chr22	48375060	0.526463	66.82452352199762
chr22	48375914	0.53644	66.82497312139962
chr22	48376693	1.077733	66.82539100815963
chr22	48376981	3.918812	66.82570139526362
chr22	48377266	3.940453	66.82681825668362
chr22	48377365	3.94073	66.82720836153062
chr22	48377456	3.896051	66.82756696796062
chr22	48377894	2.937925	66.82927343829861
chr22	48377969	2.07255	66.82949378267361
chr22	48378860	0.632319	66.8313404247236
chr22	48379183	0.632319	66.83154466376061
chr22	48379210	0.546768	66.83156173637362
chr22	48379324	0.416563	66.83162406792562
